publisher,filename,slug,confidence,fuzzy_candidate,drive_copies
the-indian-libertarian,the-indian-libertarian-mar1-1963.pdf,the-indian-libertarian-mar1-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-mar1-1964.pdf,the-indian-libertarian-mar1-1964,new,,1
the-indian-libertarian,the-indian-libertarian-mar15-1957.pdf,the-indian-libertarian-mar15-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-mar15-1958.pdf,the-indian-libertarian-mar15-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-mar15-1961.pdf,the-indian-libertarian-mar15-1961,new,,1
the-indian-libertarian,the-indian-libertarian-mar15-1962.pdf,the-indian-libertarian-mar15-1962,new,,1
the-indian-libertarian,the-indian-libertarian-mar15-1963.pdf,the-indian-libertarian-mar15-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-may1-1957.pdf,the-indian-libertarian-may1-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-may1-1958.pdf,the-indian-libertarian-may1-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-may1-1959.pdf,the-indian-libertarian-may1-1959,new,,1
the-indian-libertarian,the-indian-libertarian-may1-1960.pdf,the-indian-libertarian-may1-1960,review,the-indian-libertarian-apr1-1960,1
the-indian-libertarian,the-indian-libertarian-may1-1961.pdf,the-indian-libertarian-may1-1961,new,,1
the-indian-libertarian,the-indian-libertarian-may1-1962.pdf,the-indian-libertarian-may1-1962,new,,1
the-indian-libertarian,the-indian-libertarian-may1-1963.pdf,the-indian-libertarian-may1-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-may1-1967.pdf,the-indian-libertarian-may1-1967,new,,1
the-indian-libertarian,the-indian-libertarian-may15-1957.pdf,the-indian-libertarian-may15-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-may15-1958.pdf,the-indian-libertarian-may15-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-may15-1959.pdf,the-indian-libertarian-may15-1959,new,,1
the-indian-libertarian,the-indian-libertarian-may15-1960.pdf,the-indian-libertarian-may15-1960,review,the-indian-libertarian-apr1-1960,1
the-indian-libertarian,the-indian-libertarian-may15-1962.pdf,the-indian-libertarian-may15-1962,new,,1
the-indian-libertarian,the-indian-libertarian-may15-1963.pdf,the-indian-libertarian-may15-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-nov1-1958.pdf,the-indian-libertarian-nov1-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-nov1-1959.pdf,the-indian-libertarian-nov1-1959,new,,1
the-indian-libertarian,the-indian-libertarian-nov1-1960.pdf,the-indian-libertarian-nov1-1960,review,the-indian-libertarian-apr1-1960,1
the-indian-libertarian,the-indian-libertarian-nov1-1961.pdf,the-indian-libertarian-nov1-1961,new,,1
the-indian-libertarian,the-indian-libertarian-nov1-1962.pdf,the-indian-libertarian-nov1-1962,new,,1
the-indian-libertarian,the-indian-libertarian-nov1-1963.pdf,the-indian-libertarian-nov1-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-nov15-1957.pdf,the-indian-libertarian-nov15-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-nov15-1958.pdf,the-indian-libertarian-nov15-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-nov15-1959.pdf,the-indian-libertarian-nov15-1959,new,,1
the-indian-libertarian,the-indian-libertarian-nov15-1961.pdf,the-indian-libertarian-nov15-1961,new,,1
the-indian-libertarian,the-indian-libertarian-nov15-1962.pdf,the-indian-libertarian-nov15-1962,new,,1
the-indian-libertarian,the-indian-libertarian-nov15-1963.pdf,the-indian-libertarian-nov15-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-oct1-1957.pdf,the-indian-libertarian-oct1-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-oct1-1958.pdf,the-indian-libertarian-oct1-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-oct1-1959.pdf,the-indian-libertarian-oct1-1959,new,,1
the-indian-libertarian,the-indian-libertarian-oct1-1960.pdf,the-indian-libertarian-oct1-1960,review,the-indian-libertarian-apr1-1960,1
the-indian-libertarian,the-indian-libertarian-oct1-1961.pdf,the-indian-libertarian-oct1-1961,new,,1
the-indian-libertarian,the-indian-libertarian-oct1-1962.pdf,the-indian-libertarian-oct1-1962,new,,1
the-indian-libertarian,the-indian-libertarian-oct15-1957.pdf,the-indian-libertarian-oct15-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-oct15-1958.pdf,the-indian-libertarian-oct15-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-oct15-1959.pdf,the-indian-libertarian-oct15-1959,new,,1
the-indian-libertarian,the-indian-libertarian-oct15-1960.pdf,the-indian-libertarian-oct15-1960,review,the-indian-libertarian-apr1-1960,1
the-indian-libertarian,the-indian-libertarian-oct15-1961.pdf,the-indian-libertarian-oct15-1961,new,,1
the-indian-libertarian,the-indian-libertarian-oct15-1962.pdf,the-indian-libertarian-oct15-1962,new,,1
the-indian-libertarian,the-indian-libertarian-oct15-1963.pdf,the-indian-libertarian-oct15-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-sep1-1959.pdf,the-indian-libertarian-sep1-1959,new,,1
the-indian-libertarian,the-indian-libertarian-sep1-1960.pdf,the-indian-libertarian-sep1-1960,review,the-indian-libertarian-apr1-1960,1
the-indian-libertarian,the-indian-libertarian-sep1-1961.pdf,the-indian-libertarian-sep1-1961,new,,1
the-indian-libertarian,the-indian-libertarian-sep15-1959.pdf,the-indian-libertarian-sep15-1959,new,,1
the-indian-libertarian,the-indian-libertarian-sep15-1960.pdf,the-indian-libertarian-sep15-1960,review,the-indian-libertarian-apr1-1960,1
the-indian-libertarian,the-indian-libertarian-sep15-1961.pdf,the-indian-libertarian-sep15-1961,new,,1
the-indian-libertarian,the-indian-libertarian-sept1-1957.pdf,the-indian-libertarian-sept1-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-sept1-1958.pdf,the-indian-libertarian-sept1-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-sept1-1962.pdf,the-indian-libertarian-sept1-1962,new,,1
the-indian-libertarian,the-indian-libertarian-sept1-1963.pdf,the-indian-libertarian-sept1-1963,review,the-indian-libertarian-apr1-1963,1
the-indian-libertarian,the-indian-libertarian-sept15-1957.pdf,the-indian-libertarian-sept15-1957,review,the-indian-libertarian-apr1-1957,1
the-indian-libertarian,the-indian-libertarian-sept15-1958.pdf,the-indian-libertarian-sept15-1958,review,the-indian-libertarian-apr1-1958,1
the-indian-libertarian,the-indian-libertarian-sept15-1962.pdf,the-indian-libertarian-sept15-1962,new,,1
the-indian-libertarian,the-indian-libertarian-sept15-1963.pdf,the-indian-libertarian-sept15-1963,review,the-indian-libertarian-apr1-1963,1
